,make,year,mileage,state,mpgCity,mpgHighway,engineCylinderCount,fuel,driveTrain,exteriorColor,interiorColor,numberOfKeys,doors,seating,AC,PowerWindows,CDPlayer,PowerLocks,TiltWheel,PowerSeats,imperfections,EngineDesc_Transformed,Transmission_Transformed,Bluetooth,Rear View Camera,price
5767,2,2014.0,47487.0,1,18.0,27.0,6.0,3,5,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.30865261563529
5768,4,2019.0,51679.0,20,22.0,29.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,0,1,0,0,1.0986122886681098,1,0,1,1,10.239638308916676
5769,11,2018.0,40217.0,1,23.031790022823607,30.983698752954602,4.0,3,4,0,1,1.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,1,1,10.165505603232393
5770,18,2013.0,86536.0,8,20.0,27.0,4.0,3,3,1,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.740439071085758
5771,35,2015.0,99991.0,8,30.0,42.0,4.0,0,4,14,0,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,9.679781342959442
5772,17,2016.0,81797.0,8,21.0,28.0,4.0,3,2,6,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.903037451255743
5773,24,2015.0,51962.0,1,27.0,37.0,4.0,3,4,11,1,3.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.951849053414007
5774,8,2018.0,62999.0,1,19.0,25.0,4.0,3,4,14,1,2.0,4.0,7.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.932609366108146
5775,6,2015.0,53022.0,13,22.0,32.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,1,9.951849053414007
5776,10,2019.0,24572.0,8,22.0,28.0,4.0,3,2,1,1,2.0,4.0,5.0,1,1,0,1,0,1,1.0986122886681098,1,0,1,1,10.126271039034782
5777,6,2016.0,76756.0,17,22.0,32.0,4.0,3,4,14,5,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.79762691183662
5778,6,2017.0,82552.0,8,24.0,30.0,4.0,3,3,1,3,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.79762691183662
5779,5,2020.0,15246.0,8,18.0,25.0,6.0,3,4,1,1,1.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,1,10.87787736679393
5780,34,2021.0,43420.0,1,18.0,22.0,6.0,3,2,1,5,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,5,0,1,1,10.66874607044333
5781,10,2019.0,21714.0,5,27.0,37.0,4.0,3,4,14,0,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,1,1,9.79762691183662
5782,4,2016.0,62496.0,8,21.0,32.0,4.0,3,4,12,3,2.0,4.0,5.0,1,1,1,1,1,1,0.6931471805599453,1,0,0,1,9.740439071085758
5783,35,2017.0,58890.0,0,23.0,34.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.903037451255743
5784,18,2019.0,31623.0,8,22.0,29.0,4.0,3,4,1,1,1.0,4.0,7.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,10.188328091653252
5785,14,2019.0,43830.0,8,17.0,22.0,6.0,3,3,6,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.491024186183038
5786,6,2013.0,62216.0,8,23.031790022823607,30.983698752954602,4.0,4,4,14,1,1.0,4.0,4.0,1,1,1,1,1,0,1.3862943611198906,4,4,0,1,9.830432871630217
5787,17,2015.0,60027.0,8,22.0,27.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,1,0,0,9.882825556088033
5788,10,2012.0,91414.0,17,23.031790022823607,30.983698752954602,6.0,2,4,12,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,0,9.588160179264023
5789,11,2014.0,90817.0,8,16.0,23.0,6.0,3,3,14,1,1.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,9.998388557730848
5790,35,2015.0,58104.0,8,24.0,36.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.79762691183662
5791,17,2016.0,50866.0,20,22.0,26.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,0,9.882825556088033
5792,27,2021.0,27642.0,20,16.0,21.0,8.0,3,6,1,3,2.0,4.0,6.0,1,1,0,1,1,1,1.0986122886681098,6,0,1,1,10.635639076689303
5793,6,2020.0,23307.0,20,26.0,31.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,0,1,1,0,0.6931471805599453,1,0,0,1,10.025306875857222
5794,14,2020.0,48200.0,20,23.0,28.0,4.0,3,4,12,3,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,10.085434038999999
5795,10,2016.0,74396.0,8,22.0,34.0,4.0,3,4,6,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.716615658643356
5796,8,2018.0,40521.0,8,19.0,25.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.980031840175913
5797,27,2021.0,17938.0,8,29.0,39.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,0.6931471805599453,1,1,0,0,10.126271039034782
5798,27,2015.0,53948.0,13,27.0,38.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,1,1,0,9.79762691183662
5799,21,2020.0,19292.0,13,22.0,29.0,4.0,3,4,1,0,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,10.54510456855174
5800,27,2019.0,35218.0,6,20.0,27.0,6.0,3,0,2,1,1.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,5,1,1,1,10.274740715974103
5801,32,2019.0,28510.0,8,27.0,33.0,4.0,3,3,1,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,10.239638308916676
5802,10,2018.0,36181.0,8,18.0,27.0,6.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.085434038999999
5803,20,2019.0,12148.0,13,22.0,33.0,6.0,3,4,7,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.635639076689303
5804,6,2017.0,100194.0,6,18.0,28.0,6.0,3,4,2,1,1.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,0,9.903037451255743
5805,6,2016.0,55912.0,13,22.0,31.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.980031840175913
5806,7,2017.0,80212.0,17,18.0,28.0,6.0,3,4,14,1,2.0,4.0,7.0,1,1,0,1,1,1,1.6094379124341003,5,0,1,1,10.225244911570808
5807,6,2016.0,58905.0,6,26.0,38.0,4.0,3,4,14,3,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,0,9.740439071085758
5808,17,2014.0,37225.0,5,22.0,31.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.025306875857222
5809,22,2016.0,57841.0,8,24.0,34.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,10.025306875857222
5810,17,2017.0,47588.0,20,21.0,29.0,4.0,3,2,11,1,2.0,4.0,5.0,1,1,0,1,1,0,1.0986122886681098,1,0,0,0,9.980031840175913
5811,35,2014.0,61048.0,0,24.0,34.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,0,1,9.830432871630217
5812,8,2020.0,50839.0,1,17.0,25.0,6.0,2,4,1,1,1.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.260847261969445
5813,34,2011.0,80827.0,1,26.0,34.0,4.0,3,4,0,0,3.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.615205300012315
5814,17,2019.0,65529.0,1,19.0,26.0,6.0,3,0,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,5,0,1,1,10.295225540024292
5815,34,2022.0,466.0,17,16.0,19.0,6.0,3,2,7,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,5,0,1,1,11.075830361179467
5816,34,2010.0,58395.0,17,26.0,34.0,4.0,3,4,0,0,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.654449103676551
5817,18,2017.0,103157.0,6,21.0,25.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.903037451255743
5818,6,2018.0,60052.0,8,24.0,30.0,4.0,3,3,11,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,10.042858113983936
5819,27,2020.0,50964.0,13,31.0,36.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.980031840175913
5820,17,2021.0,7000.0,17,16.0,23.0,6.0,3,2,1,1,2.0,4.0,5.0,0,0,0,0,0,0,1.3862943611198906,5,3,1,1,10.896572644989313
5821,8,2018.0,50751.0,0,19.0,25.0,4.0,3,4,14,1,1.0,4.0,7.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,1,9.951849053414007
5822,35,2013.0,103012.0,8,24.0,31.0,5.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,2,0,1,1,9.615205300012315
5823,17,2018.0,45808.0,6,24.0,31.0,4.0,3,0,1,1,1.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,1,1,10.042858113983936
5824,27,2015.0,91076.0,0,19.0,26.0,6.0,3,2,1,1,1.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,1,0,1,9.903037451255743
5825,34,2015.0,54186.0,5,29.0,38.0,4.0,3,4,14,2,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.79762691183662
5826,14,2018.0,43723.0,17,24.0,32.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,1,1,9.882825556088033
5827,13,2013.0,60609.0,8,28.0,39.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.740439071085758
5828,27,2015.0,47840.0,18,21.0,28.0,6.0,3,3,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,1,1,1,10.068620562346831
5829,3,2015.0,43357.0,8,22.0,33.0,4.0,3,3,14,0,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,0,1,10.126271039034782
5830,2,2014.0,66893.0,6,18.0,28.0,6.0,3,5,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.30865261563529
5831,34,2019.0,49370.0,20,17.0,20.0,6.0,3,2,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.659398242331683
5832,17,2015.0,81774.0,6,21.0,29.0,4.0,3,2,14,3,2.0,4.0,5.0,1,1,1,1,1,0,0.6931471805599453,1,0,1,1,9.851720461714246
5833,34,2013.0,47860.0,13,26.0,34.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.830432871630217
5834,19,2018.0,37738.0,17,21.0,25.0,4.0,3,2,1,1,1.0,4.0,5.0,1,1,0,1,0,1,1.6094379124341003,1,0,1,1,10.373209892223665
5835,6,2016.0,97708.0,8,27.0,37.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,0,1,0,1,1.6094379124341003,1,0,0,1,9.775142686598905
5836,17,2016.0,56729.0,8,20.0,26.0,4.0,3,2,6,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.903037451255743
5837,27,2019.0,31053.0,1,27.0,37.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.9459101490553132,1,1,1,1,10.149996006155071
5838,27,2013.0,58795.0,17,22.0,27.0,4.0,3,3,10,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,1,1,1,9.851720461714246
5839,13,2020.0,38650.0,5,31.0,36.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,0,1.0986122886681098,1,1,0,1,10.042858113983936
5840,18,2014.0,104015.0,8,20.0,26.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.716615658643356
5841,10,2014.0,63669.0,21,19.0,27.0,6.0,3,0,14,0,2.0,4.0,5.0,1,1,1,1,1,0,1.9459101490553132,5,0,0,0,9.882825556088033
5842,34,2016.0,35755.0,8,25.0,35.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.998388557730848
5843,6,2019.0,64117.0,1,17.0,25.0,6.0,3,3,1,1,2.0,4.0,7.0,1,1,0,1,1,1,0.6931471805599453,5,0,0,0,10.659398242331683
5844,4,2018.0,78017.0,8,25.0,33.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,9.903037451255743
5845,11,2019.0,41335.0,21,18.0,25.0,6.0,3,0,14,3,2.0,4.0,5.0,1,1,0,1,1,1,0.6931471805599453,5,0,0,1,10.360627548882315
5846,27,2019.0,23720.0,13,29.0,37.0,4.0,3,4,6,1,2.0,4.0,5.0,0,0,0,0,0,0,1.6094379124341003,1,1,1,1,9.932609366108146
5847,18,2014.0,91357.0,5,23.0,34.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,0,9.679781342959442
5848,17,2017.0,27248.0,18,21.0,29.0,4.0,3,2,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,10.085434038999999
5849,18,2018.0,49996.0,13,28.0,37.0,4.0,3,4,11,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,1,9.79762691183662
5850,6,2018.0,41134.0,13,28.0,39.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,1,10.11013580132114
5851,10,2013.0,96770.0,8,23.031790022823607,30.983698752954602,6.0,3,0,1,1,2.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,9.980031840175913
5852,24,2016.0,61451.0,14,27.0,32.0,4.0,3,3,2,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,10.042858113983936
5853,6,2017.0,94091.0,13,29.0,38.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,0,1,0,1,1.0986122886681098,1,0,0,1,9.740439071085758
5854,22,2017.0,50093.0,6,23.0,33.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,10.068620562346831
5855,3,2014.0,42272.0,6,22.0,34.0,4.0,3,6,6,1,2.0,2.0,2.0,1,1,1,1,0,1,1.3862943611198906,1,3,0,0,10.328461127032336
5856,10,2018.0,10925.0,8,27.0,37.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.79762691183662
5857,27,2016.0,47283.0,8,26.0,37.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,1,1,1,9.882825556088033
5858,8,2016.0,42031.0,8,17.0,25.0,6.0,2,4,6,1,2.0,4.0,7.0,1,1,1,1,1,0,1.3862943611198906,5,0,0,0,10.025306875857222
5859,14,2015.0,23013.0,8,25.0,37.0,4.0,3,4,6,0,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.851720461714246
5860,27,2018.0,71471.0,13,25.0,32.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,1,0,1,9.951849053414007
5861,13,2017.0,40805.0,5,31.0,40.0,4.0,3,4,1,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.980031840175913
5862,8,2018.0,29100.0,5,19.0,25.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,0,10.025306875857222
5863,34,2010.0,69956.0,5,26.0,34.0,4.0,3,4,2,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.615205300012315
5864,35,2017.0,73506.0,14,24.0,32.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,0,1,0,1,1.3862943611198906,1,0,0,1,10.042858113983936
5865,35,2014.0,69296.0,5,25.0,36.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.775142686598905
5866,10,2016.0,82492.0,0,24.0,36.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.716615658643356
5867,35,2014.0,71120.0,13,29.0,37.0,4.0,0,4,11,1,1.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,1,1,9.830432871630217
5868,18,2020.0,56667.0,1,18.0,24.0,6.0,3,3,14,1,1.0,4.0,7.0,1,1,1,1,1,0,1.3862943611198906,5,0,1,1,10.203258756085228
5869,11,2019.0,29574.0,17,26.0,30.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,0,1,1,1,0.6931471805599453,1,0,1,1,10.203258756085228
5870,10,2013.0,72083.0,1,22.0,31.0,4.0,3,3,14,3,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,9.851720461714246
5871,34,2012.0,44178.0,5,26.0,34.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.740439071085758
5872,17,2013.0,60902.0,20,17.0,23.0,6.0,2,0,14,0,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.085434038999999
5873,13,2014.0,66560.0,5,22.0,30.0,4.0,3,3,12,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.882825556088033
5874,14,2016.0,56136.0,5,28.0,38.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.775142686598905
5875,18,2016.0,77996.0,8,21.0,29.0,4.0,3,4,1,0,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,1,9.903037451255743
5876,5,2017.0,62280.0,8,18.0,27.0,6.0,3,3,0,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,5,0,1,1,10.462846164547514
5877,18,2021.0,8938.0,8,31.0,41.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,0,10.085434038999999
5878,10,2016.0,65740.0,8,27.0,40.0,4.0,2,4,6,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,1,9.654449103676551
5879,27,2019.0,42666.0,8,31.0,39.0,4.0,3,4,14,1,1.0,4.0,5.0,1,0,0,0,1,0,1.3862943611198906,1,1,1,1,9.775142686598905
5880,10,2019.0,54400.0,13,21.0,28.0,4.0,3,3,1,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,10.203258756085228
5881,4,2014.0,51482.0,8,21.0,32.0,4.0,3,4,14,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.79762691183662
5882,20,2021.0,9070.0,8,15.0,19.0,8.0,3,2,12,6,2.0,4.0,7.0,1,1,1,1,1,1,1.0986122886681098,6,0,1,1,10.985140168879203
5883,8,2018.0,46173.0,5,19.0,25.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.951849053414007
5884,17,2019.0,26140.0,17,20.0,27.0,4.0,3,2,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,1,10.360627548882315
5885,24,2013.0,73391.0,17,28.0,40.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.654449103676551
5886,10,2018.0,82108.0,1,17.0,24.0,6.0,3,3,6,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,9.980031840175913
5887,13,2010.0,93657.0,8,21.0,27.0,4.0,3,2,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,1,9.740439071085758
5888,18,2013.0,90919.0,17,23.0,28.0,4.0,3,4,11,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.615205300012315
5889,34,2013.0,61402.0,8,22.0,29.0,4.0,3,3,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.980031840175913
5890,6,2018.0,33321.0,17,29.0,40.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,0,1,9.903037451255743
5891,10,2018.0,60195.0,17,16.0,21.0,6.0,3,2,14,0,1.0,4.0,8.0,1,1,1,1,1,1,0.6931471805599453,4,0,0,1,10.736201004154935
5892,35,2016.0,43212.0,17,20.0,26.0,4.0,3,3,2,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,1,1,10.025306875857222
5893,6,2020.0,6845.0,20,20.0,30.0,4.0,3,6,2,1,1.0,2.0,4.0,1,1,0,1,1,1,1.3862943611198906,1,3,0,1,10.403990075979044
5894,34,2011.0,71841.0,17,26.0,34.0,4.0,3,4,14,3,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.615205300012315
5895,27,2017.0,33358.0,17,27.0,36.0,4.0,3,4,11,3,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,3,0,0,9.716615658643356
5896,10,2017.0,55508.0,0,23.0,30.0,4.0,3,4,12,5,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,0,1,9.882825556088033
5897,13,2020.0,8822.0,17,19.0,24.0,6.0,3,3,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,5,0,1,1,10.571086129249698
5898,25,2015.0,38937.0,17,20.0,28.0,6.0,3,3,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.341452118734878
5899,35,2013.0,82244.0,0,24.0,31.0,5.0,3,4,1,1,1.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,2,0,1,0,9.654449103676551
5900,6,2013.0,55511.0,5,22.0,32.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.830432871630217
5901,10,2014.0,58578.0,17,23.031790022823607,30.983698752954602,6.0,3,3,6,0,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,5,0,1,1,9.998388557730848
5902,10,2019.0,34012.0,5,21.0,29.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.998388557730848
5903,2,2014.0,73278.0,8,20.0,29.0,4.0,3,5,11,1,2.0,2.0,4.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,10.042858113983936
5904,34,2019.0,61343.0,8,28.0,39.0,4.0,3,4,14,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.085434038999999
5905,10,2014.0,49650.0,8,23.031790022823607,30.983698752954602,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,0.6931471805599453,1,0,0,1,9.932609366108146
5906,10,2011.0,4050.0,6,17.0,26.0,8.0,3,6,11,2,2.0,2.0,4.0,1,1,1,1,1,1,1.3862943611198906,6,3,1,0,10.422013452928306
5907,27,2018.0,79387.0,14,27.0,38.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,0,1,1.0986122886681098,1,1,0,1,9.851720461714246
5908,14,2015.0,10643.0,0,27.0,37.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.79762691183662
5909,10,2017.0,53931.0,14,21.0,32.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,0,9.903037451255743
5910,34,2016.0,56483.0,14,25.0,35.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,1,1,9.951849053414007
5911,8,2019.0,64960.0,14,19.0,25.0,4.0,3,4,11,1,1.0,4.0,7.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,1,10.025306875857222
5912,20,2019.0,30183.0,0,22.0,28.0,4.0,3,2,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,1,1,10.479848075889779
5913,7,2015.0,92804.0,21,23.0,36.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,0,9.740439071085758
5914,34,2016.0,64678.0,0,29.0,38.0,4.0,3,4,12,3,2.0,4.0,5.0,1,1,1,0,1,0,1.3862943611198906,1,1,1,1,9.79762691183662
5915,27,2019.0,17988.0,5,29.0,37.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,1,0,1,9.903037451255743
5916,20,2012.0,89983.0,0,18.0,24.0,6.0,3,3,14,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,9.998388557730848
5917,34,2014.0,46385.0,14,25.0,35.0,4.0,3,4,7,0,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,1,1,9.882825556088033
5918,24,2016.0,12102.0,17,27.0,34.0,4.0,3,6,14,1,2.0,2.0,2.0,1,1,0,1,1,0,1.3862943611198906,1,3,1,0,10.239638308916676
5919,14,2014.0,69976.0,14,28.0,38.0,4.0,3,4,11,3,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,0,9.679781342959442
5920,14,2015.0,19504.0,14,27.0,37.0,4.0,3,4,11,3,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.740439071085758
5921,30,2017.0,33830.0,1,15.0,22.0,8.0,3,0,11,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,6,0,0,1,10.373209892223665
5922,27,2018.0,32529.0,6,15.0,20.0,8.0,3,2,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,6,0,1,1,10.645210588588755
5923,24,2019.0,58035.0,8,29.0,34.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,0,1,1,0,0.6931471805599453,1,0,1,1,10.042858113983936
5924,18,2016.0,66613.0,6,25.0,33.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,0,9.740439071085758
5925,11,2020.0,26230.0,1,26.0,30.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,0,0,1.791759469228055,1,0,1,1,10.239638308916676
5926,27,2018.0,52729.0,0,21.0,28.0,6.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,1,1,1,10.085434038999999
